  -0.1709740947800000E-16,   0.1068588092400000E-17,  -0.9000000000000000E-01,   0.5723120977837122E+00
   0.2485253457900000E-01,   0.2272852802500000E-01,  -0.9015683299799999E-01,   0.3414007327143439E+00
   0.2487284701800000E-01,   0.2242704336500000E-01,  -0.9357044924200000E-01,   0.4056463270728791E+00
   0.2490324018900000E-01,   0.2150583334400000E-01,  -0.9691791229500001E-01,   0.4610101875002977E+00
   0.2494061384900000E-01,   0.2003311562700000E-01,  -0.1001291700000000E+00,   0.5110402153507014E+00
   0.2498186775600000E-01,   0.1807710788000000E-01,  -0.1031341702100000E+00,   0.5545619988654313E+00
   0.2502390166900000E-01,   0.1570602777000000E-01,  -0.1058628607700000E+00,   0.5913940267279912E+00
   0.2506373486100000E-01,   0.1298799568300000E-01,  -0.1082457265300000E+00,   0.6218011518850072E+00
   0.2509886467100000E-01,   0.9990742880500000E-02,  -0.1102154004100000E+00,   0.6460779673608771E+00
   0.2512690795400000E-01,   0.6781903344800000E-02,  -0.1117050523300000E+00,   0.6642772356449246E+00
   0.2514548156300000E-01,   0.3429111057400000E-02,  -0.1126478522000000E+00,   0.6756667350434470E+00
   0.2515220235400000E-01,  -0.5342940461900000E-17,  -0.1129769699600000E+00,   0.6794868925244226E+00
   0.2500709038400000E-01,   0.1068588092400000E-17,  -0.6774703085500000E-01,   0.2446579590257759E+00
   0.2500070661200000E-01,   0.3367706363100000E-02,  -0.6806489644499999E-01,   0.2463928199777910E+00
   0.2498383804600000E-01,   0.6664072715300000E-02,  -0.6897707653300000E-01,   0.2514125221354367E+00
   0.2495990881000000E-01,   0.9826443833900000E-02,  -0.7042144609200000E-01,   0.2589184316244708E+00
   0.2493234303000000E-01,   0.1279216449600000E-01,  -0.7233588009600000E-01,   0.2681386205984833E+00
   0.2490456483000000E-01,   0.1549857947900000E-01,  -0.7465825351900000E-01,   0.2752834932971926E+00
   0.2487975995500000E-01,   0.1788127669300000E-01,  -0.7732597731200000E-01,   0.3124935673459619E+00
   0.2486016063900000E-01,   0.1986881658000000E-01,  -0.8027460632699999E-01,   0.4650280845110333E+00
   0.2484776073600000E-01,   0.2138800271500000E-01,  -0.8343923139400000E-01,   0.5110719418563830E+00
   0.2484455409800000E-01,   0.2236563867100000E-01,  -0.8675494334099999E-01,   0.3967201123384401E+00
   0.5296357221300000E-01,   0.4463508336800000E-01,  -0.9061257124100000E-01,   0.2767964348029798E+00
   0.5304192019300000E-01,   0.4409627460300000E-01,  -0.9734693554399999E-01,   0.3431852810096180E+00
   0.5315915099400000E-01,   0.4232911133200000E-01,  -0.1039548740300000E+00,   0.4231993075974333E+00
   0.5330330654000000E-01,   0.3946755905800000E-01,  -0.1102953453100000E+00,   0.4956360005916389E+00
   0.5346242875400000E-01,   0.3564558328300000E-01,  -0.1162273080100000E+00,   0.5581151919679433E+00
   0.5362455956000000E-01,   0.3099714950900000E-01,  -0.1216097207500000E+00,   0.6105099622105884E+00
   0.5377820187200000E-01,   0.2565584801200000E-01,  -0.1263036134800000E+00,   0.6534393205630964E+00
