   0.4405456737900000E+01,   0.4274352369500000E-17,   0.5902754695100000E+00,  -0.4851179293067859E+01
   0.4369445249600000E+01,   0.1290725575600000E+00,   0.5907639867300000E+00,   0.2804719609985983E+00
   0.4408806255600000E+01,   0.1290725575600000E+00,   0.5908704566600000E+00,  -0.2237800131552078E+01
   0.4365928525600000E+01,   0.2137176184800000E-17,   0.5902652109800000E+00,   0.1851816444658859E+00
   0.4330075707900000E+01,   0.1290725575600000E+00,   0.5904965965000000E+00,   0.3271028533296156E+00
   0.4326391915900000E+01,  -0.1068588092400000E-17,   0.5900885590500000E+00,   0.3279056135004961E+00
   0.4349224776900000E+01,  -0.2137176184800000E-17,   0.5901905776400000E+00,   0.2985137212485275E+00
   0.4290714750200000E+01,   0.1290725575600000E+00,   0.5895725746200000E+00,   0.3204291632197362E+00
   0.4286864370600000E+01,   0.0000000000000000E+00,   0.5892395315300000E+00,   0.3193391620602497E+00
   0.4251386599600000E+01,   0.1290725575600000E+00,   0.5876823969400000E+00,   0.2991711117177452E+00
   0.4247370602600000E+01,   0.8014410692900000E-18,   0.5874022123200000E+00,   0.2974133546509521E+00
   0.4212130354900000E+01,   0.1290725575600000E+00,   0.5846167057600000E+00,   0.2641834036444647E+00
   0.4207950511000000E+01,   0.0000000000000000E+00,   0.5843629372600000E+00,   0.2630118194494824E+00
   0.4172981383100000E+01,   0.1290725575600000E+00,   0.5803786049100000E+00,   0.2286569415222142E+00
   0.4168640190700000E+01,  -0.1068588092400000E-17,   0.5801248950700000E+00,   0.2284277445456790E+00
   0.4133958224600000E+01,   0.1290725575600000E+00,   0.5750961763000000E+00,   0.1906386949305960E+00
   0.4129458565200000E+01,   0.2137176184800000E-17,   0.5748188185300001E+00,   0.1909614316150142E+00
   0.4095100178000000E+01,   0.1290725575600000E+00,   0.5687059710600000E+00,   0.1357634757096582E+00
   0.4090445748200000E+01,   0.2137176184800000E-17,   0.5683799175599999E+00,   0.1362064540834101E+00
   0.4056565057500000E+01,   0.1290725575600000E+00,   0.5606678631899999E+00,   0.3582684483305566E-01
   0.4051762838600000E+01,  -0.2137176184800000E-17,   0.5602567941900000E+00,   0.3594243860022399E-01
   0.4018201304100000E+01,   0.1290725575600000E+00,   0.5517882728500000E+00,  -0.1029674539238450E+00
   0.4013255118300000E+01,   0.6411528554300000E-17,   0.5512726340600000E+00,  -0.1033837896530884E+00
   0.3979566010500000E+01,   0.1290725575600000E+00,   0.5441999117600000E+00,  -0.2135641265120543E+00
   0.3974470457000000E+01,   0.0000000000000000E+00,   0.5436044862900000E+00,  -0.2141569979475520E+00
   0.3940510736700000E+01,   0.1290725575600000E+00,   0.5391641540700000E+00,  -0.2553159579585642E+00
   0.3935257327200000E+01,   0.5342940461900000E-18,   0.5385398956100000E+00,  -0.2556416096780482E+00
   0.3901327560400000E+01,   0.1290725575600000E+00,   0.5352558959000000E+00,  -0.2644729517508463E+00
   0.3895913896200000E+01,   0.0000000000000000E+00,   0.5346239604400000E+00,  -0.2644619327340210E+00
   0.3862070828900000E+01,   0.1290725575600000E+00,   0.5321822945800000E+00,  -0.2705653381836499E+00
