  -0.1709740947800000E-16,   0.1068588092400000E-17,  -0.9000000000000000E-01,   0.1314860881132071E+00
   0.2485253457900000E-01,   0.2272852802500000E-01,  -0.9015683299799999E-01,  -0.1625817367644118E+00
   0.2487284701800000E-01,   0.2242704336500000E-01,  -0.9357044924200000E-01,  -0.3830645915364636E-02
   0.2490324018900000E-01,   0.2150583334400000E-01,  -0.9691791229500001E-01,   0.1135034483457950E+00
   0.2494061384900000E-01,   0.2003311562700000E-01,  -0.1001291700000000E+00,   0.2212334056889093E+00
   0.2498186775600000E-01,   0.1807710788000000E-01,  -0.1031341702100000E+00,   0.3175560135563086E+00
   0.2502390166900000E-01,   0.1570602777000000E-01,  -0.1058628607700000E+00,   0.4014874553093906E+00
   0.2506373486100000E-01,   0.1298799568300000E-01,  -0.1082457265300000E+00,   0.4726257408594022E+00
   0.2509886467100000E-01,   0.9990742880500000E-02,  -0.1102154004100000E+00,   0.5307358775035015E+00
   0.2512690795400000E-01,   0.6781903344800000E-02,  -0.1117050523300000E+00,   0.5751753190843817E+00
   0.2514548156300000E-01,   0.3429111057400000E-02,  -0.1126478522000000E+00,   0.6034489881009754E+00
   0.2515220235400000E-01,  -0.5342940461900000E-17,  -0.1129769699600000E+00,   0.6130328220176858E+00
   0.2500709038400000E-01,   0.1068588092400000E-17,  -0.6774703085500000E-01,  -0.8900296473983357E-01
   0.2500070661200000E-01,   0.3367706363100000E-02,  -0.6806489644499999E-01,  -0.8895407881674910E-01
   0.2498383804600000E-01,   0.6664072715300000E-02,  -0.6897707653300000E-01,  -0.8961781808553955E-01
   0.2495990881000000E-01,   0.9826443833900000E-02,  -0.7042144609200000E-01,  -0.9229166560503624E-01
   0.2493234303000000E-01,   0.1279216449600000E-01,  -0.7233588009600000E-01,  -0.9735987091617544E-01
   0.2490456483000000E-01,   0.1549857947900000E-01,  -0.7465825351900000E-01,  -0.1082124315594862E+00
   0.2487975995500000E-01,   0.1788127669300000E-01,  -0.7732597731200000E-01,  -0.6950934400827311E-01
   0.2486016063900000E-01,   0.1986881658000000E-01,  -0.8027460632699999E-01,   0.1466035459120618E+00
   0.2484776073600000E-01,   0.2138800271500000E-01,  -0.8343923139400000E-01,   0.1016486184323655E+00
   0.2484455409800000E-01,   0.2236563867100000E-01,  -0.8675494334099999E-01,  -0.1042739702467865E+00
   0.5296357221300000E-01,   0.4463508336800000E-01,  -0.9061257124100000E-01,  -0.1659945866036879E+00
   0.5304192019300000E-01,   0.4409627460300000E-01,  -0.9734693554399999E-01,  -0.3333243565673449E-01
   0.5315915099400000E-01,   0.4232911133200000E-01,  -0.1039548740300000E+00,   0.1346117213479453E+00
   0.5330330654000000E-01,   0.3946755905800000E-01,  -0.1102953453100000E+00,   0.2905440818151571E+00
   0.5346242875400000E-01,   0.3564558328300000E-01,  -0.1162273080100000E+00,   0.4294791465862801E+00
   0.5362455956000000E-01,   0.3099714950900000E-01,  -0.1216097207500000E+00,   0.5495196021159865E+00
   0.5377820187200000E-01,   0.2565584801200000E-01,  -0.1263036134800000E+00,   0.6504344199858537E+00
   0.5391370256800000E-01,   0.1975376816600000E-01,  -0.1301783014800000E+00,   0.7320927104621601E+00
   0.5402186951500000E-01,   0.1342262411700000E-01,  -0.1331051713700000E+00,   0.7935755971026885E+00
   0.5409351058000000E-01,   0.6794130012600000E-02,  -0.1349556097900000E+00,   0.8322494218921137E+00
   0.5411943363100000E-01,  -0.2671470231000000E-17,  -0.1356010033500000E+00,   0.8453923855628886E+00
   0.5355971603200000E-01,  -0.3205764277100000E-17,  -0.4720685912900000E-01,  -0.2394237242704721E+00
   0.5353509291100000E-01,   0.6557283334900000E-02,  -0.4780885148600000E-01,  -0.2383153514085259E+00
   0.5347002844200000E-01,   0.1296813454600000E-01,  -0.4954118501200000E-01,  -0.2365599127112369E+00
   0.5337772996200000E-01,   0.1912004327200000E-01,  -0.5229339439000000E-01,  -0.2364091565895405E+00
   0.5327140480900000E-01,   0.2490049914800000E-01,  -0.5595501430000000E-01,  -0.2384767278927354E+00
   0.5316426032200000E-01,   0.3019699181400000E-01,  -0.6041557942700000E-01,  -0.2442154282025721E+00
   0.5306858437800000E-01,   0.3489023441900000E-01,  -0.6556283464400001E-01,  -0.2701377453071045E+00
   0.5299298701700000E-01,   0.3883383416400000E-01,  -0.7127736559700000E-01,  -0.2177393310087297E+00
   0.5294515881600000E-01,   0.4187462176100000E-01,  -0.7743796812299999E-01,  -0.1719379696989070E+00
   0.5293279035500000E-01,   0.4385942792500000E-01,  -0.8392343805800000E-01,  -0.1709017192567784E+00
   0.8410222107300000E-01,   0.6574008026000000E-01,  -0.9134507359900000E-01,  -0.2613331815033806E+00
   0.8427197502900000E-01,   0.6502193786799999E-01,  -0.1013082908900000E+00,  -0.1037477759015739E+00
   0.8452597509800000E-01,   0.6247887661400000E-01,  -0.1110896538400000E+00,   0.8416701470486354E-01
   0.8483831211400000E-01,   0.5830809913100000E-01,  -0.1204766287500000E+00,   0.2601787637474320E+00
   0.8518307691099999E-01,   0.5270680805500000E-01,  -0.1292566819100000E+00,   0.4171473393916028E+00
   0.8553436032400000E-01,   0.4587220602000000E-01,  -0.1372172796200000E+00,   0.5503236493943885E+00
   0.8586725200100000E-01,   0.3800068267000000E-01,  -0.1441503760500000E+00,   0.6590210124097272E+00
   0.8616083684200000E-01,   0.2928537569500000E-01,  -0.1498658769500000E+00,   0.7441138049815867E+00
   0.8639519855900001E-01,   0.1991860979200000E-01,  -0.1541781759500000E+00,   0.8061447127291629E+00
   0.8655042086700000E-01,   0.1009270966100000E-01,  -0.1569016666900000E+00,   0.8442894335770046E+00
   0.8660658747800000E-01,  -0.1202161603900000E-17,  -0.1578507427900000E+00,   0.8571598339302469E+00
   0.8539386601300000E-01,  -0.6411528554300000E-17,  -0.2826863106100000E-01,  -0.3054471959742164E+00
   0.8534051591900001E-01,   0.9579541859100000E-02,  -0.2912367123400000E-01,  -0.3051776865298572E+00
