  -0.1709740947800000E-16,   0.1068588092400000E-17,  -0.9000000000000000E-01,   0.9042383354955323E+00
   0.2485253457900000E-01,   0.2272852802500000E-01,  -0.9015683299799999E-01,   0.6256265633738917E+00
   0.2487284701800000E-01,   0.2242704336500000E-01,  -0.9357044924200000E-01,   0.6039484518765219E+00
   0.2490324018900000E-01,   0.2150583334400000E-01,  -0.9691791229500001E-01,   0.5887674523299643E+00
   0.2494061384900000E-01,   0.2003311562700000E-01,  -0.1001291700000000E+00,   0.5735810467074978E+00
   0.2498186775600000E-01,   0.1807710788000000E-01,  -0.1031341702100000E+00,   0.5596938307953250E+00
   0.2502390166900000E-01,   0.1570602777000000E-01,  -0.1058628607700000E+00,   0.5472139898752344E+00
   0.2506373486100000E-01,   0.1298799568300000E-01,  -0.1082457265300000E+00,   0.5360509745657347E+00
   0.2509886467100000E-01,   0.9990742880500000E-02,  -0.1102154004100000E+00,   0.5261834797933588E+00
   0.2512690795400000E-01,   0.6781903344800000E-02,  -0.1117050523300000E+00,   0.5178147350023026E+00
   0.2514548156300000E-01,   0.3429111057400000E-02,  -0.1126478522000000E+00,   0.5118815514125807E+00
   0.2515220235400000E-01,  -0.5342940461900000E-17,  -0.1129769699600000E+00,   0.5097152801516636E+00
   0.2500709038400000E-01,   0.1068588092400000E-17,  -0.6774703085500000E-01,   0.7090142265459415E+00
   0.2500070661200000E-01,   0.3367706363100000E-02,  -0.6806489644499999E-01,   0.7087794321317789E+00
   0.2498383804600000E-01,   0.6664072715300000E-02,  -0.6897707653300000E-01,   0.7078070465574250E+00
   0.2495990881000000E-01,   0.9826443833900000E-02,  -0.7042144609200000E-01,   0.7056577410974620E+00
   0.2493234303000000E-01,   0.1279216449600000E-01,  -0.7233588009600000E-01,   0.7020538110522292E+00
   0.2490456483000000E-01,   0.1549857947900000E-01,  -0.7465825351900000E-01,   0.6939392424749332E+00
   0.2487975995500000E-01,   0.1788127669300000E-01,  -0.7732597731200000E-01,   0.6819829573287688E+00
   0.2486016063900000E-01,   0.1986881658000000E-01,  -0.8027460632699999E-01,   0.6836629200784140E+00
   0.2484776073600000E-01,   0.2138800271500000E-01,  -0.8343923139400000E-01,   0.7354393616304342E+00
   0.2484455409800000E-01,   0.2236563867100000E-01,  -0.8675494334099999E-01,   0.6691983633143669E+00
   0.5296357221300000E-01,   0.4463508336800000E-01,  -0.9061257124100000E-01,   0.4911984842325709E+00
   0.5304192019300000E-01,   0.4409627460300000E-01,  -0.9734693554399999E-01,   0.4608567707107837E+00
   0.5315915099400000E-01,   0.4232911133200000E-01,  -0.1039548740300000E+00,   0.4373772487602566E+00
   0.5330330654000000E-01,   0.3946755905800000E-01,  -0.1102953453100000E+00,   0.4156751417210504E+00
   0.5346242875400000E-01,   0.3564558328300000E-01,  -0.1162273080100000E+00,   0.3961655824078545E+00
   0.5362455956000000E-01,   0.3099714950900000E-01,  -0.1216097207500000E+00,   0.3786795338295514E+00
   0.5377820187200000E-01,   0.2565584801200000E-01,  -0.1263036134800000E+00,   0.3630700383343027E+00
   0.5391370256800000E-01,   0.1975376816600000E-01,  -0.1301783014800000E+00,   0.3493227413754839E+00
   0.5402186951500000E-01,   0.1342262411700000E-01,  -0.1331051713700000E+00,   0.3377238735356240E+00
   0.5409351058000000E-01,   0.6794130012600000E-02,  -0.1349556097900000E+00,   0.3293754708312730E+00
   0.5411943363100000E-01,  -0.2671470231000000E-17,  -0.1356010033500000E+00,   0.3262282857351456E+00
   0.5355971603200000E-01,  -0.3205764277100000E-17,  -0.4720685912900000E-01,   0.5964803547380451E+00
   0.5353509291100000E-01,   0.6557283334900000E-02,  -0.4780885148600000E-01,   0.5964402635617824E+00
   0.5347002844200000E-01,   0.1296813454600000E-01,  -0.4954118501200000E-01,   0.5958446846574967E+00
   0.5337772996200000E-01,   0.1912004327200000E-01,  -0.5229339439000000E-01,   0.5940088701141039E+00
   0.5327140480900000E-01,   0.2490049914800000E-01,  -0.5595501430000000E-01,   0.5905863387157034E+00
   0.5316426032200000E-01,   0.3019699181400000E-01,  -0.6041557942700000E-01,   0.5838446411238041E+00
   0.5306858437800000E-01,   0.3489023441900000E-01,  -0.6556283464400001E-01,   0.5642938916407768E+00
   0.5299298701700000E-01,   0.3883383416400000E-01,  -0.7127736559700000E-01,   0.5626976423357675E+00
   0.5294515881600000E-01,   0.4187462176100000E-01,  -0.7743796812299999E-01,   0.5580812247606854E+00
   0.5293279035500000E-01,   0.4385942792500000E-01,  -0.8392343805800000E-01,   0.5163009744636611E+00
   0.8410222107300000E-01,   0.6574008026000000E-01,  -0.9134507359900000E-01,   0.4227327683944950E+00
   0.8427197502900000E-01,   0.6502193786799999E-01,  -0.1013082908900000E+00,   0.3916553931751828E+00
   0.8452597509800000E-01,   0.6247887661400000E-01,  -0.1110896538400000E+00,   0.3641761381656669E+00
   0.8483831211400000E-01,   0.5830809913100000E-01,  -0.1204766287500000E+00,   0.3379178592613533E+00
   0.8518307691099999E-01,   0.5270680805500000E-01,  -0.1292566819100000E+00,   0.3138834691931847E+00
   0.8553436032400000E-01,   0.4587220602000000E-01,  -0.1372172796200000E+00,   0.2926220821318050E+00
   0.8586725200100000E-01,   0.3800068267000000E-01,  -0.1441503760500000E+00,   0.2743593671832251E+00
   0.8616083684200000E-01,   0.2928537569500000E-01,  -0.1498658769500000E+00,   0.2590480087381627E+00
   0.8639519855900001E-01,   0.1991860979200000E-01,  -0.1541781759500000E+00,   0.2466799726377977E+00
   0.8655042086700000E-01,   0.1009270966100000E-01,  -0.1569016666900000E+00,   0.2379073382133848E+00
   0.8660658747800000E-01,  -0.1202161603900000E-17,  -0.1578507427900000E+00,   0.2345688975211646E+00
   0.8539386601300000E-01,  -0.6411528554300000E-17,  -0.2826863106100000E-01,   0.5117926346510903E+00
   0.8534051591900001E-01,   0.9579541859100000E-02,  -0.2912367123400000E-01,   0.5123361535254780E+00
   0.8519954290200001E-01,   0.1893388238900000E-01,  -0.3159126804100000E-01,   0.5132410805757370E+00
   0.8499956286200000E-01,   0.2791230509000000E-01,  -0.3552513591400000E-01,   0.5135070428702685E+00
   0.8476919169800000E-01,   0.3636409346500000E-01,  -0.4077898928500000E-01,   0.5126611935358019E+00
   0.8453704530800001E-01,   0.4413853101400000E-01,  -0.4720654258400000E-01,   0.5101247368775627E+00
   0.8432974743000000E-01,   0.5107021885000000E-01,  -0.5465763232900000E-01,   0.4973389632015093E+00
   0.8416595314700000E-01,   0.5693502852700000E-01,  -0.6296658336800000E-01,   0.4827217657262692E+00
   0.8406232537900001E-01,   0.6149414921100000E-01,  -0.7196384263699999E-01,   0.4691307560643369E+00
   0.8403552704800001E-01,   0.6450877006700000E-01,  -0.8147985706900000E-01,   0.4495706699354170E+00
   0.1180375893300000E+00,   0.8606393293000000E-01,  -0.9233219894200000E-01,   0.3868004259448918E+00
   0.1183277670300000E+00,   0.8521827731900000E-01,  -0.1054333472600000E+00,   0.3544907849128470E+00
   0.1187619551800000E+00,   0.8196417184099999E-01,  -0.1183010203800000E+00,   0.3188990447897493E+00
