1.0	0.0
0.998	0.0001817772575853072
0.996	0.00036355451517061416
0.994	0.0005453317727559213
0.992	0.0007271090303412283
0.99	0.0009088862879265355
0.988	0.0010906635455118427
0.986	0.0012724408030971497
0.984	0.0014542180606824566
0.982	0.0016359953182677638
0.98	0.0018177725758530708
0.978	0.001999549833438378
0.976	0.0022004652406417175
0.974	0.00240367379679145
0.972	0.0026068823529411824
0.97	0.002810090909090915
0.968	0.0030132994652406473
0.966	0.00321650802139038
0.964	0.0034197165775401123
0.962	0.0036229251336898447
0.96	0.003826133689839577
0.9580000000000001	0.004029342245989298
0.9560000000000001	0.004232550802139031
0.9540000000000001	0.004435759358288763
0.9520000000000001	0.004638967914438496
0.9500000000000001	0.004853738016860691
0.9480000000000001	0.005104721557607378
0.9460000000000001	0.005355705098354067
0.9440000000000001	0.005606688639100755
0.9420000000000001	0.005857672179847444
0.9400000000000001	0.006108655720594132
0.9380000000000001	0.006359639261340821
0.936	0.006610622802087509
0.934	0.006861606342834198
0.932	0.007112589883580886
0.93	0.007363573424327575
0.928	0.007614556965074263
0.926	0.007865540505820952
0.924	0.00811652404656764
0.922	0.008367507587314329
0.92	0.008618491128061017
0.918	0.008869474668807706
0.916	0.009120458209554394
0.914	0.009371441750301083
0.912	0.009642478140493205
0.91	0.00992930234155345
0.908	0.010216126542613696
0.906	0.010502950743673942
0.904	0.010789774944734187
0.902	0.011076599145794432
0.9	0.011363423346854678
0.898	0.011650247547914924
0.896	0.011937071748975169
0.894	0.012223895950035413
0.892	0.01251072015109566
0.89	0.012797544352155904
0.888	0.01308436855321615
0.886	0.013371192754276395
0.884	0.013658016955336642
0.882	0.013944841156396886
0.88	0.01423166535745713
0.878	0.014518489558517377
0.876	0.014805313759577624
0.874	0.015092137960637868
0.872	0.015378962161698113
0.87	0.01566578636275836
0.868	0.015952610563818605
0.866	0.01624979270184919
0.864	0.01657600069367117
0.862	0.01690220868549315
0.86	0.017228416677315134
0.858	0.01755462466913712
0.856	0.0178808326609591
0.854	0.018207040652781083
0.852	0.018533248644603064
0.85	0.018859456636425048
